student_id,gender,major,program,GPA
8286,Female,B.Tech,CHD,7.246347477
8287,Male,B.Tech,ECE,6.27063188
8288,Male,B.Tech,CHD,7.124578245
8289,Female,B.Tech,CHD,5.979944565
8290,Male,B.Tech,ECE,8.737842306
8291,Female,B.Tech,CHD,6.663455401
8292,Female,B.Tech,ECE,5.737118966
8293,Male,B.Tech,CSE,8.088257347
8294,Male,B.Tech,CSE,9.27899575
8295,Female,MS,ECE,8.157750096
8296,Female,MS,CSE,8.947529749
8297,Male,B.Tech,ECE,7.784676472
8298,Female,B.Tech,CSE,6.923938529
8299,Female,B.Tech,CSE,6.04268472
8300,Female,B.Tech,ECE,7.242503585
8301,Male,B.Tech,ECE,6.093136573
8302,Male,B.Tech,CSE,7.701001279
8303,Male,B.Tech,CSE,7.821881241
8304,Female,MS,CHD,8.543202729
8305,Female,B.Tech,CSE,6.829599705
8306,Male,B.Tech,ECE,6.888214102
8307,Female,MS,CHD,8.345493047
8308,Male,B.Tech,ECE,7.809968788
8309,Male,MS,ECE,7.897109394
8310,Male,B.Tech,CND,7.805186008
8311,Female,B.Tech,ECE,6.446723542
8312,Female,B.Tech,ECE,6.807572116
8313,Male,PhD,CND,8.639469345
8314,Male,B.Tech,CND,6.284491499
8315,Male,B.Tech,CHD,6.617258471
8316,Male,B.Tech,ECE,6.77545706
8317,Male,B.Tech,ECE,6.821513002
8318,Male,B.Tech,CHD,7.440421348
8319,Male,B.Tech,CSE,7.432118882
8320,Male,B.Tech,ECE,7.528312482
8321,Male,B.Tech,ECE,7.570818596
8322,Female,PhD,ECE,7.675724152
8323,Male,MS,CHD,7.714883095
8324,Male,B.Tech,ECE,7.446897418
8325,Male,MS,ECE,9.31749554
8326,Female,B.Tech,CSE,6.577324645
8327,Male,B.Tech,CHD,8.121303891
8328,Male,MS,CND,8.976431901
8329,Male,MS,CSE,8.308322637
8330,Female,B.Tech,ECE,8.627199308
8331,Female,B.Tech,ECE,6.728579074
8332,Female,B.Tech,CSE,6.532434286
8333,Male,B.Tech,CSE,7.312561143
8334,Male,B.Tech,ECE,7.959842409
8335,Female,B.Tech,CSE,7.146083765
8336,Male,B.Tech,CND,7.822749109
8337,Female,PhD,ECE,7.515739743
8338,Male,B.Tech,CSE,8.010444856
8339,Female,B.Tech,ECE,7.252204879
8340,Male,B.Tech,CHD,7.417502438
8341,Male,B.Tech,ECE,7.372887692
8342,Male,B.Tech,CSE,8.588228018
8343,Male,B.Tech,CSE,6.42911382
8344,Female,B.Tech,ECE,5.107781336
8345,Female,B.Tech,ECE,6.971647585
8346,Male,B.Tech,CSE,7.035967306
8347,Male,B.Tech,ECE,6.377556417
8348,Male,B.Tech,ECE,7.470753752
8349,Male,B.Tech,CHD,7.292724043
8350,Male,B.Tech,CSE,6.471015509
8351,Male,MS,CHD,7.290593433
8352,Male,B.Tech,CND,7.383304091
8353,Other,B.Tech,ECE,5.59788334
8354,Male,B.Tech,ECE,5.891623124
8355,Female,MS,CSE,7.703660454
8356,Male,B.Tech,ECE,7.521783664
8357,Female,B.Tech,CSE,6.784632005
8358,Female,B.Tech,CSE,7.52747869
8359,Female,B.Tech,ECE,8.246814764
8360,Male,B.Tech,CSE,6.382498536
8361,Male,MS,ECE,7.69799225
8362,Male,B.Tech,ECE,9.177711319
8363,Female,B.Tech,ECE,5.939817384
8364,Female,MS,CSE,8.06748549
8365,Male,B.Tech,CSE,8.302208228
8366,Male,B.Tech,ECE,7.607686516
8367,Male,B.Tech,CHD,6.10502677
8368,Female,B.Tech,ECE,7.677980576
8369,Male,PhD,ECE,8.60343222
8370,Female,MS,ECE,8.580247596
8371,Male,B.Tech,CHD,7.814592444
8372,Male,B.Tech,ECE,7.031977844
8373,Male,B.Tech,CHD,5.041764005
8374,Male,B.Tech,CSE,6.221002807
8375,Male,PhD,CSE,8.587816106
8376,Male,B.Tech,ECE,5.468855497
8377,Male,B.Tech,CSE,6.023656447
8378,Male,B.Tech,CSE,6.380393971
8379,Male,MS,CND,8.787101909
8380,Male,B.Tech,CHD,5.276956209
8381,Male,MS,CSE,8.156928935
8382,Male,B.Tech,ECE,7.637203025
8383,Male,B.Tech,ECE,6.393111048
8384,Other,B.Tech,CSE,5.151326635
8385,Female,B.Tech,CSE,6.783184589
8386,Male,PhD,ECE,8.577048234
8387,Male,B.Tech,CSE,7.670091442
8388,Male,MS,ECE,8.199606247
8389,Male,MS,CND,8.426228714
8390,Male,B.Tech,ECE,7.317046033
8391,Male,B.Tech,ECE,8.654413801
8392,Other,B.Tech,ECE,8.209970399
8393,Female,MS,CHD,7.747609053
8394,Male,B.Tech,CHD,8.508352155
8395,Female,B.Tech,CSE,6.820876866
8396,Female,MS,CHD,7.213421212
8397,Female,PhD,CSE,8.462197824
8398,Male,B.Tech,CSE,4.621971411
8399,Male,B.Tech,ECE,8.67120029
8400,Male,B.Tech,CSE,7.44339536
8401,Other,B.Tech,CSE,7.840944786
8402,Male,B.Tech,CSE,6.767436295
8403,Male,B.Tech,CSE,8.355367109
8404,Male,B.Tech,CSE,8.137696314
8405,Male,B.Tech,CSE,6.694138095
8406,Male,B.Tech,ECE,6.018073262
8407,Female,PhD,CSE,8.039395834
8408,Female,B.Tech,CSE,6.833125884
8409,Male,B.Tech,ECE,6.3553656
8410,Male,B.Tech,CSE,6.452267436
8411,Female,B.Tech,CSE,8.97749311
8412,Male,B.Tech,CHD,9.440167443
8413,Male,B.Tech,ECE,6.769559918
8414,Male,MS,CSE,8.261151714
8415,Female,B.Tech,ECE,7.231353864
8416,Female,B.Tech,ECE,6.083550606
8417,Male,B.Tech,ECE,7.90820734
8418,Male,B.Tech,CSE,6.805142265
8419,Female,B.Tech,ECE,6.185930007
8420,Female,MS,CSE,8.273285643
8421,Male,B.Tech,ECE,6.826707613
8422,Male,MS,CHD,7.337934559
8423,Female,B.Tech,ECE,5.241654239
8424,Male,B.Tech,CSE,5.504925231
8425,Male,B.Tech,ECE,6.204982474
8426,Male,PhD,ECE,8.656339606
8427,Other,B.Tech,CSE,7.283971016
8428,Female,B.Tech,ECE,6.899386845
8429,Male,B.Tech,ECE,8.463732822
8430,Female,B.Tech,CSE,5.369568314
8431,Female,B.Tech,CSE,8.560625083
8432,Female,MS,CND,8.643212519
8433,Male,PhD,CSE,8.213923435
8434,Male,PhD,CHD,8.13612041
8435,Female,MS,CSE,8.16586334
8436,Male,MS,CHD,7.230814257
8437,Female,B.Tech,ECE,6.947543923
8438,Male,B.Tech,ECE,7.216078653
8439,Male,B.Tech,ECE,7.230261222
8440,Male,B.Tech,CND,6.851283144
8441,Female,B.Tech,CSE,7.125593899
8442,Male,B.Tech,CSE,7.104036782
8443,Male,MS,ECE,7.743547929
8444,Male,MS,CND,9.031617174
8445,Male,B.Tech,ECE,6.94852305
8446,Male,MS,CSE,7.806266217
8447,Male,B.Tech,ECE,8.749912749
8448,Male,B.Tech,CSE,7.300736612
8449,Male,B.Tech,CSE,7.852672967
8450,Female,PhD,CSE,8.446178049
8451,Female,B.Tech,CSE,6.413385904
8452,Female,B.Tech,CSE,8.129780402
8453,Male,B.Tech,ECE,6.992585975
8454,Male,B.Tech,ECE,7.317036402
8455,Female,PhD,CND,8.023191281
8456,Male,B.Tech,ECE,7.552082745
8457,Male,B.Tech,CHD,6.100772116
8458,Female,MS,ECE,7.715869464
8459,Male,B.Tech,CSE,6.237515703
8460,Male,B.Tech,CND,6.562493127
8461,Male,B.Tech,CSE,7.865728321
8462,Female,B.Tech,CND,8.541445907
8463,Female,PhD,CSE,8.815316807
8464,Male,B.Tech,ECE,6.030964272
8465,Female,B.Tech,ECE,8.499324435
8466,Male,MS,ECE,7.472234943
8467,Male,B.Tech,ECE,7.636229207
8468,Male,B.Tech,CND,7.814657083
8469,Male,B.Tech,CND,6.155073554
8470,Male,B.Tech,CSE,4.905326901
8471,Male,PhD,ECE,8.252785928
8472,Male,B.Tech,CND,6.178216766
8473,Male,B.Tech,CND,7.154083298
8474,Male,B.Tech,CSE,5.930225732
8475,Female,MS,ECE,8.515996629
8476,Male,B.Tech,CSE,7.650207213
8477,Male,B.Tech,CSE,5.044863994
8478,Female,B.Tech,CND,6.62022383
8479,Male,B.Tech,CSE,7.022476221
8480,Male,B.Tech,CHD,7.419055868
8481,Male,MS,CND,7.476134927
8482,Male,B.Tech,ECE,5.816968374
8483,Male,B.Tech,CSE,7.37714581
8484,Male,B.Tech,CSE,8.185359814
8485,Male,MS,CSE,8.183938101
8486,Male,B.Tech,CSE,5.495047359
8487,Male,B.Tech,CSE,4.913921117
8488,Female,B.Tech,CSE,5.339663775
8489,Female,B.Tech,ECE,6.775239137
8490,Female,B.Tech,ECE,7.310696541
8491,Female,B.Tech,ECE,7.534330598
8492,Male,B.Tech,CSE,7.09632589
8493,Female,B.Tech,ECE,7.902782593
8494,Male,B.Tech,ECE,6.181819848
8495,Female,B.Tech,CND,7.205283287
8496,Female,B.Tech,CSE,7.160061477
8497,Female,B.Tech,CSE,7.134021529
8498,Male,B.Tech,ECE,7.094172239
8499,Female,B.Tech,ECE,8.094201478
8500,Female,MS,CHD,7.253500733
8501,Female,B.Tech,CSE,8.207827375
8502,Male,B.Tech,CHD,6.004632365
8503,Male,B.Tech,CSE,8.346318951
8504,Male,B.Tech,CSE,9.669290948
8505,Female,PhD,ECE,8.665325027
8506,Male,B.Tech,ECE,4
8507,Male,MS,ECE,8.837990783
8508,Male,MS,ECE,7.62507835
8509,Female,B.Tech,CHD,8.423475083
8510,Male,B.Tech,ECE,6.434758949
8511,Female,MS,CSE,8.379068812
8512,Female,B.Tech,CSE,6.381890729
8513,Male,B.Tech,CSE,6.803258973
8514,Female,B.Tech,ECE,6.326610153
8515,Female,B.Tech,ECE,6.539890429
8516,Female,B.Tech,CSE,5.94205566
8517,Female,PhD,CSE,7.672524303
8518,Female,B.Tech,CSE,6.899662266
8519,Male,MS,CND,8.41501117
8520,Female,B.Tech,ECE,6.150878534
8521,Male,MS,CSE,7.231709796
8522,Male,MS,ECE,8.7256993
8523,Female,MS,CND,7.397218407
8524,Male,B.Tech,ECE,7.887825405
8525,Male,B.Tech,CSE,7.728613241
8526,Male,PhD,CHD,8.527378096
8527,Male,B.Tech,ECE,6.112985526
8528,Male,MS,CND,8.571736451
8529,Male,PhD,CND,8.238470026
8530,Male,MS,CSE,6.153699214
8531,Male,MS,ECE,9.354494409
8532,Male,B.Tech,CSE,7.743328922
8533,Male,B.Tech,CSE,7.418159358
8534,Male,B.Tech,CSE,5.646868246
8535,Male,MS,CND,6.738537956
8536,Male,B.Tech,CSE,7.265274223
8537,Male,B.Tech,CND,7.601281778
8538,Male,B.Tech,CSE,6.945734039
8539,Female,B.Tech,ECE,7.073851577
8540,Female,B.Tech,CHD,8.445539942
8541,Female,B.Tech,CSE,6.495151938
8542,Male,B.Tech,CHD,7.605194713
8543,Male,B.Tech,CSE,6.654049611
8544,Male,B.Tech,CHD,7.868826691
8545,Other,B.Tech,CHD,6.936913167
8546,Male,B.Tech,CHD,6.107832898
8547,Male,B.Tech,CSE,7.416366084
8548,Male,B.Tech,ECE,4.782320322
8549,Female,PhD,CND,8.616541384
8550,Male,MS,ECE,7.630439294
8551,Male,B.Tech,CSE,7.489858595
8552,Male,PhD,ECE,7.851016498
8553,Male,MS,CSE,8.626561077
8554,Female,B.Tech,CSE,9.239267823
8555,Male,B.Tech,ECE,7.389937913
8556,Male,B.Tech,CHD,6.416387913
8557,Male,B.Tech,ECE,8.314166441
8558,Male,B.Tech,ECE,6.666088309
8559,Male,B.Tech,CHD,7.747443048
8560,Female,PhD,CND,8.536692303
8561,Male,B.Tech,ECE,7.327920994
8562,Male,B.Tech,CND,5.254313735
8563,Male,MS,CHD,8.499646112
8564,Male,B.Tech,ECE,4.844471665
8565,Female,B.Tech,ECE,6.966420864
8566,Male,B.Tech,CND,7.309855079
8567,Male,MS,ECE,8.501480002
8568,Male,B.Tech,CHD,6.731330229
8569,Male,B.Tech,ECE,6.574634802
8570,Female,B.Tech,CHD,7.122100439
8571,Male,MS,ECE,7.407472643
8572,Male,PhD,CSE,7.42176153
8573,Male,PhD,CND,8.530141525
8574,Female,B.Tech,CND,6.522492354
8575,Male,MS,CSE,9.100719207
8576,Female,B.Tech,CSE,5.365151005
8577,Male,B.Tech,CND,6.989919373
8578,Male,B.Tech,ECE,6.678649745
8579,Female,B.Tech,CND,6.511859504
8580,Male,B.Tech,ECE,7.507168797
8581,Male,PhD,CSE,8.34789702
8582,Male,B.Tech,ECE,7.069275778
8583,Male,B.Tech,CSE,8.164900711
8584,Female,MS,CHD,7.545106165
8585,Other,B.Tech,CSE,7.709124184
8586,Male,PhD,CND,7.808184712
8587,Female,PhD,ECE,9.100274324
8588,Male,B.Tech,ECE,5.316865464
8589,Male,B.Tech,CHD,9.465469032
8590,Female,MS,CND,5.433912429
8591,Male,B.Tech,CSE,6.907645285
8592,Male,MS,CHD,7.526041384
8593,Male,B.Tech,ECE,4.983116409
8594,Male,B.Tech,ECE,4.465977222
8595,Female,MS,CSE,8.456838446
8596,Male,PhD,ECE,7.728061953
8597,Male,B.Tech,CSE,7.187483422
8598,Male,B.Tech,CSE,6.567495608
8599,Male,B.Tech,ECE,7.049384372
8600,Male,B.Tech,ECE,7.29516893
8601,Female,B.Tech,ECE,8.314991295
8602,Female,B.Tech,CSE,7.725009373
8603,Female,MS,CHD,7.576023743
8604,Male,MS,ECE,7.866167102
8605,Female,B.Tech,CSE,7.779481056
8606,Male,B.Tech,CSE,6.231738808
8607,Female,B.Tech,ECE,7.88362308
8608,Male,B.Tech,CND,7.578206699
8609,Female,B.Tech,CSE,6.51770412
8610,Male,B.Tech,CHD,7.169533668
8611,Female,PhD,CSE,7.555650091
8612,Male,B.Tech,CHD,6.866760321
8613,Male,MS,ECE,7.409815964
8614,Male,B.Tech,ECE,5.274775714
8615,Male,MS,CSE,7.628767783
8616,Male,B.Tech,CSE,8.550221659
8617,Female,B.Tech,CSE,7.050981881
8618,Male,B.Tech,CSE,5.884667384
8619,Female,B.Tech,CSE,5.529726346
8620,Female,B.Tech,CSE,7.319506169
8621,Male,B.Tech,ECE,5.736173021
8622,Male,B.Tech,CSE,5.218118194
8623,Male,B.Tech,ECE,7.510224463
8624,Female,B.Tech,CSE,7.187610009
8625,Male,MS,CND,9.739654312
8626,Female,PhD,CSE,8.090049945
8627,Male,B.Tech,CSE,7.569520452
8628,Male,B.Tech,CHD,6.699292
8629,Female,B.Tech,CSE,6.758494043
8630,Male,PhD,ECE,8.141857584
8631,Male,B.Tech,CSE,7.709227089
8632,Male,B.Tech,CSE,5.229082365
8633,Female,MS,CSE,6.493658167
8634,Male,B.Tech,ECE,8.263855488
8635,Male,B.Tech,ECE,6.378997833
8636,Male,B.Tech,ECE,7.413837347
8637,Male,B.Tech,CHD,6.896279027
8638,Male,PhD,CSE,8.170977054
8639,Male,B.Tech,CSE,8.104957063
8640,Female,B.Tech,CSE,5.326258525
8641,Male,B.Tech,ECE,6.538280161
8642,Female,B.Tech,ECE,6.582192133
8643,Male,B.Tech,ECE,6.186066619
8644,Female,B.Tech,CSE,6.577743958
8645,Male,MS,CND,7.493943449
8646,Female,PhD,ECE,8.454221404
8647,Female,MS,ECE,8.661666895
8648,Male,MS,ECE,8.750050371
8649,Female,PhD,CND,8.130301133
8650,Female,B.Tech,CSE,7.565837672
8651,Female,B.Tech,ECE,6.905992981
8652,Male,PhD,CSE,8.761036743
8653,Female,B.Tech,ECE,7.856227822
8654,Other,MS,ECE,7.47409047
8655,Male,B.Tech,ECE,7.167647624
8656,Male,B.Tech,ECE,7.136293368
8657,Male,B.Tech,ECE,7.725041873
8658,Male,B.Tech,ECE,7.454344041
8659,Female,B.Tech,CSE,7.421212935
8660,Female,B.Tech,ECE,5.51294782
8661,Male,PhD,CND,7.714758526
8662,Female,B.Tech,ECE,8.548347706
8663,Male,B.Tech,ECE,7.402823995
8664,Male,PhD,CSE,8.99128165
8665,Female,B.Tech,CSE,6.8152736
8666,Male,MS,CHD,7.81832246
8667,Male,PhD,CND,8.270495417
8668,Female,B.Tech,CSE,6.971396705
8669,Female,MS,CND,7.401697817
8670,Male,B.Tech,CSE,6.795730186
8671,Male,B.Tech,CSE,7.848437346
8672,Male,B.Tech,CSE,5.606128783
8673,Female,B.Tech,CSE,5.744617159
8674,Male,B.Tech,CND,7.478269252
8675,Female,MS,CSE,8.374813446
8676,Male,B.Tech,ECE,6.150106809
8677,Male,PhD,CND,8.603212935
8678,Male,B.Tech,CND,6.722287362
8679,Female,B.Tech,ECE,5.629532907
8680,Female,B.Tech,CSE,6.761125348
8681,Female,B.Tech,ECE,7.277315792
8682,Male,B.Tech,ECE,5.993234286
8683,Male,MS,CSE,7.826643268
8684,Male,MS,CND,8.383237706
8685,Male,B.Tech,ECE,8.388783169
8686,Male,B.Tech,CSE,7.257475287
8687,Male,B.Tech,CSE,8.253609357
8688,Female,B.Tech,CHD,7.521402535
8689,Female,B.Tech,ECE,7.065161513
8690,Female,MS,ECE,8.544827046
8691,Female,B.Tech,ECE,6.717485968
8692,Male,B.Tech,ECE,7.853857367
8693,Female,B.Tech,CSE,6.680750961
8694,Male,MS,CSE,8.749311069
8695,Female,PhD,ECE,8.562336438
8696,Male,B.Tech,ECE,7.081499763
8697,Female,B.Tech,ECE,6.723822074
8698,Male,B.Tech,ECE,6.869958877
8699,Male,B.Tech,ECE,7.960636604
8700,Male,B.Tech,CSE,8.682171722
8701,Male,B.Tech,ECE,6.063628021
8702,Male,B.Tech,ECE,7.209987842
8703,Male,B.Tech,ECE,7.841711573
8704,Male,B.Tech,CSE,6.433215606
8705,Female,B.Tech,ECE,7.984387366
8706,Female,B.Tech,ECE,6.54138947
8707,Male,MS,CSE,7.452246826
8708,Male,B.Tech,CSE,7.432453773
8709,Female,PhD,ECE,8.253583221
8710,Female,B.Tech,ECE,6.531974998
8711,Male,B.Tech,CSE,6.464162435
8712,Male,B.Tech,CSE,7.447204016
8713,Male,PhD,ECE,8.261311039
8714,Male,PhD,ECE,9.152032405
8715,Female,B.Tech,CSE,7.136390246
8716,Female,B.Tech,CSE,7.573823751
8717,Male,B.Tech,ECE,6.559863266
8718,Male,B.Tech,CSE,7.405393998
8719,Male,B.Tech,CSE,6.617767638
8720,Male,MS,CSE,8.27530932
8721,Male,B.Tech,CHD,6.39794218
8722,Female,B.Tech,CSE,8.430848241
8723,Female,B.Tech,ECE,5.94347029
8724,Male,B.Tech,CHD,7.136263348
8725,Male,PhD,CHD,8.574213121
8726,Male,B.Tech,CSE,7.651858608
8727,Female,B.Tech,ECE,8.590582916
8728,Male,B.Tech,CSE,6.222597274
8729,Male,B.Tech,ECE,7.561568925
8730,Female,B.Tech,ECE,8.126623965
8731,Male,B.Tech,CSE,7.364684644
8732,Male,B.Tech,ECE,7.762570021
8733,Female,B.Tech,ECE,6.755437866
8734,Female,MS,CSE,7.47829835
8735,Male,B.Tech,CSE,6.740547112
8736,Male,B.Tech,CSE,10
8737,Male,B.Tech,ECE,4.917953304
8738,Male,B.Tech,CSE,5.521300583
8739,Male,MS,CHD,8.505750663
8740,Male,B.Tech,CSE,5.942240525
8741,Female,MS,CND,7.070737361
8742,Female,B.Tech,CSE,7.496570215
8743,Male,B.Tech,CHD,6.682835976
8744,Male,B.Tech,CSE,7.130234221
8745,Male,B.Tech,CND,7.180766506
8746,Male,B.Tech,CHD,6.438209281
8747,Male,B.Tech,CND,5.187963818
8748,Male,B.Tech,CHD,9.992179723
8749,Male,B.Tech,ECE,7.734263926
8750,Female,B.Tech,ECE,6.982112237
8751,Male,MS,CSE,7.752348959
8752,Male,B.Tech,CSE,6.643630156
8753,Male,B.Tech,ECE,5.725963087
8754,Male,MS,ECE,7.484481508
8755,Female,B.Tech,CHD,7.288273239
8756,Male,B.Tech,CSE,7.172585356
8757,Female,MS,CHD,7.939318592
8758,Male,MS,CND,8.714889971
8759,Male,MS,CSE,8.227774247
8760,Male,MS,CSE,8.582359491
8761,Female,MS,CSE,7.432510301
8762,Male,MS,CSE,8.546124738
8763,Female,B.Tech,CHD,7.35081592
8764,Female,B.Tech,ECE,6.341625651
8765,Female,B.Tech,CND,4.8609329
8766,Male,B.Tech,ECE,7.997838805
8767,Male,B.Tech,CHD,5.541077457
8768,Male,B.Tech,CSE,6.536858192
8769,Male,PhD,CHD,8.520233265
8770,Female,B.Tech,ECE,5.998231232
8771,Male,B.Tech,ECE,7.36620552
8772,Female,B.Tech,ECE,5.99122861
8773,Male,PhD,CND,7.837761205
8774,Female,B.Tech,ECE,8.467680558
8775,Male,MS,ECE,8.952912521
8776,Female,MS,CSE,8.51906678
8777,Female,B.Tech,CSE,7.533353037
8778,Female,B.Tech,ECE,6.834876129
8779,Male,B.Tech,ECE,6.238640636
8780,Male,B.Tech,ECE,8.483476849
8781,Male,MS,ECE,7.923710761
8782,Female,B.Tech,CHD,5.366157754
8783,Male,B.Tech,CSE,5.964494005
8784,Female,B.Tech,ECE,7.395347842
8785,Male,B.Tech,ECE,8.47846299
8786,Male,B.Tech,CSE,5.832389806
8787,Female,B.Tech,ECE,5.687095883
8788,Female,MS,CHD,7.40100629
8789,Male,PhD,ECE,8.538136244
8790,Female,B.Tech,ECE,6.498160022
8791,Male,MS,ECE,8.319649112
8792,Male,B.Tech,ECE,6.646454441
8793,Female,B.Tech,ECE,8.670752669
8794,Male,B.Tech,CHD,7.717819808
8795,Male,B.Tech,ECE,7.785825563
8796,Male,MS,CHD,8.62837542
8797,Female,B.Tech,CSE,6.413865303
8798,Male,B.Tech,ECE,8.574215734
8799,Male,B.Tech,CSE,7.771816645
8800,Male,MS,ECE,7.823140325
8801,Other,MS,CSE,8.786877605
8802,Male,PhD,CSE,8.583796458
8803,Female,MS,CND,7.749770459
8804,Male,B.Tech,CSE,6.212067063
8805,Male,PhD,CHD,7.961254353
8806,Male,PhD,CND,7.80866267
8807,Male,B.Tech,CSE,6.328589984
8808,Male,B.Tech,CSE,5.437938307
8809,Male,B.Tech,CND,6.290292472
8810,Male,B.Tech,CHD,6.032248493
8811,Female,B.Tech,ECE,6.70400557
8812,Male,MS,CSE,7.235899402
8813,Male,B.Tech,CSE,6.891336465
8814,Male,B.Tech,ECE,6.640042167
8815,Male,B.Tech,CSE,7.215718769
8816,Male,MS,ECE,8.392150386
8817,Female,B.Tech,ECE,6.438598383
8818,Female,B.Tech,CSE,8.565307384
8819,Female,B.Tech,ECE,8.059490445
8820,Male,B.Tech,ECE,5.54899481
8821,Other,PhD,ECE,8.203619865
8822,Male,PhD,CHD,8.541395555
8823,Male,PhD,CND,8.153939203
8824,Male,B.Tech,ECE,6.095208844
8825,Male,PhD,CHD,8.640007896
8826,Male,B.Tech,ECE,8.327780202
8827,Male,B.Tech,CSE,8.885132343
8828,Male,B.Tech,CHD,8.772842973
8829,Female,B.Tech,CHD,6.735767907
8830,Female,B.Tech,CSE,6.872170419
8831,Male,B.Tech,CND,6.609260785
8832,Male,B.Tech,ECE,6.281383767
8833,Male,B.Tech,ECE,6.554221044
8834,Male,B.Tech,ECE,6.852055872
8835,Female,PhD,CSE,8.429603831
8836,Male,B.Tech,CSE,5.720116868
8837,Male,B.Tech,ECE,6.23019887
8838,Male,B.Tech,CHD,7.637002001
8839,Female,MS,ECE,7.129688567
8840,Female,B.Tech,CND,6.156816275
8841,Male,B.Tech,ECE,5.619484899
8842,Female,B.Tech,CSE,6.624824436
8843,Female,B.Tech,ECE,6.87273887
8844,Male,PhD,CSE,7.596587147
8845,Male,B.Tech,CSE,7.863071731
8846,Male,MS,ECE,7.839799609
8847,Female,MS,ECE,8.268016147
8848,Male,MS,CHD,8.46358869
8849,Male,B.Tech,CND,5.754866239
8850,Male,MS,CND,8.653922066
8851,Female,PhD,CND,7.630850803
8852,Female,PhD,CND,8.32160945
8853,Male,B.Tech,CSE,6.874009254
8854,Male,MS,CND,9.414607487
8855,Female,B.Tech,CSE,7.652362803
8856,Male,B.Tech,CSE,8.379309296
8857,Male,B.Tech,CSE,8.075663315
8858,Male,B.Tech,ECE,5.081424131
8859,Male,B.Tech,ECE,6.658305908
8860,Male,MS,CSE,7.865564128
8861,Male,PhD,CND,8.442678804
8862,Female,B.Tech,CSE,6.524495588
8863,Male,B.Tech,CSE,5.389834683
8864,Male,MS,ECE,7.994608091
8865,Male,B.Tech,ECE,6.353548341
8866,Male,B.Tech,CSE,7.865470274
8867,Male,B.Tech,ECE,8.131278023
8868,Female,B.Tech,CND,6.712340768
8869,Male,B.Tech,CND,7.981063149
8870,Male,B.Tech,ECE,6.073349188
8871,Male,PhD,CHD,8.132915918
8872,Female,MS,CSE,6.454195383
8873,Female,B.Tech,CSE,8.534430481
8874,Female,B.Tech,CSE,6.652635473
8875,Male,B.Tech,ECE,6.773904459
8876,Male,B.Tech,CSE,6.70252718
8877,Male,B.Tech,CND,6.545567364
8878,Male,MS,CHD,9.496754893
8879,Male,B.Tech,ECE,6.900506004
8880,Female,B.Tech,ECE,6.747269097
8881,Male,B.Tech,CND,6.767524997
8882,Female,MS,ECE,8.221064397
8883,Male,B.Tech,CSE,6.617422279
8884,Female,B.Tech,ECE,7.014200233
8885,Other,B.Tech,ECE,4.678882083
8886,Male,B.Tech,ECE,4
8887,Female,B.Tech,CND,8.428508874
8888,Male,B.Tech,CND,6.900122996
8889,Male,B.Tech,ECE,7.111374074
8890,Male,PhD,CSE,8.619628038
8891,Male,B.Tech,CND,6.979722124
8892,Male,MS,CSE,8.143779672
8893,Male,B.Tech,CHD,7.094289795
8894,Male,B.Tech,CSE,7.153191353
8895,Male,MS,ECE,7.790768194
8896,Male,B.Tech,CSE,6.778013805
8897,Male,B.Tech,ECE,7.491163034
8898,Male,B.Tech,ECE,6.556211389
8899,Female,MS,ECE,7.453881594
8900,Male,B.Tech,ECE,5.813713459
8901,Female,PhD,ECE,8.020436696
8902,Male,B.Tech,CND,7.938549512
8903,Female,MS,CSE,7.677716147
8904,Male,B.Tech,ECE,7.83096916
8905,Male,B.Tech,CSE,7.341283083
8906,Female,B.Tech,CSE,8.144772305
8907,Female,MS,ECE,7.184200551
8908,Male,B.Tech,CSE,7.251390676
8909,Male,B.Tech,CSE,8.806331712
8910,Female,B.Tech,CSE,8.126804267
8911,Male,B.Tech,CHD,6.207528402
8912,Male,B.Tech,ECE,5.983886968
8913,Male,B.Tech,ECE,7.820232916
8914,Female,MS,ECE,9.377799184
8915,Female,B.Tech,CSE,4.979990163
8916,Female,B.Tech,ECE,7.995358097
8917,Male,B.Tech,ECE,7.983313963
8918,Male,MS,CSE,8.322228453
8919,Female,B.Tech,ECE,5.984974731
8920,Male,MS,ECE,7.693599369
8921,Female,B.Tech,ECE,6.887789976
8922,Female,B.Tech,ECE,7.281953995
8923,Male,B.Tech,ECE,8.319410999
8924,Male,B.Tech,ECE,7.314810823
8925,Male,B.Tech,CSE,6.769823382
8926,Female,B.Tech,ECE,6.627496647
8927,Male,B.Tech,ECE,8.550346706
8928,Male,B.Tech,CSE,7.564692776
8929,Male,B.Tech,ECE,6.907545509
8930,Female,B.Tech,CSE,8.991509307
8931,Female,B.Tech,ECE,5.994465503
8932,Male,B.Tech,CND,7.758394638
8933,Male,B.Tech,CND,8.622351532
8934,Male,B.Tech,CSE,6.275696852
8935,Female,MS,CND,8.516229846
8936,Female,B.Tech,ECE,6.539131145
8937,Other,B.Tech,ECE,6.936294816
8938,Female,B.Tech,ECE,5.540856479
8939,Female,B.Tech,CSE,6.761579463
8940,Male,MS,ECE,8.631794911
8941,Male,MS,CSE,7.18972361
8942,Female,B.Tech,CSE,7.563405786
8943,Female,MS,CSE,7.798514988
8944,Female,B.Tech,CND,7.7702535
8945,Male,B.Tech,CSE,5.921607305
8946,Male,B.Tech,ECE,6.668685244
